x,y,w,h,Distance Bottom,Distance Top,area,Target Class
90,8,54,97,44.0,36.0,932.5,neurotypical
188,2,13,101,42.0,40.0,336.5,neurotypical
249,0,6,33,28.0,28.0,50.0,neurotypical
244,88,32,23,56.0,32.0,261.0,neurotypical
168,88,13,9,42.0,46.0,62.5,neurotypical
87,88,6,4,37.0,51.0,11.5,neurotypical
87,69,7,16,30.0,39.0,51.5,neurotypical
102,44,50,41,30.0,14.0,983.0,neurotypical
294,38,48,42,25.0,13.0,990.5,neurotypical
254,33,44,50,28.0,5.0,422.5,neurotypical
164,30,83,54,29.0,1.0,663.5,neurotypical
358,22,54,60,27.0,5.0,524.0,neurotypical
83,0,9,68,13.0,13.0,290.5,neurotypical
0,98,74,5,52.0,46.0,110.5,neurotypical
101,79,22,19,47.0,32.0,159.0,neurotypical
256,71,31,25,45.0,26.0,261.0,neurotypical
101,59,5,27,35.0,24.0,57.0,neurotypical
232,43,54,36,28.0,15.0,433.5,neurotypical
63,43,35,55,47.0,4.0,1232.5,neurotypical
297,38,42,57,44.0,6.0,981.5,neurotypical
357,36,9,17,2.0,34.0,75.5,neurotypical
356,33,51,59,41.0,8.0,512.5,neurotypical
125,33,97,65,47.0,14.0,2563.0,neurotypical
260,6,4,10,35.0,41.0,19.5,neurotypical
94,0,15,58,7.0,7.0,367.5,neurotypical
208,81,6,16,44.0,37.0,40.5,neurotypical
47,54,68,50,51.0,3.0,442.0,neurotypical
74,44,127,63,54.0,10.0,2035.0,neurotypical
209,32,101,63,42.0,10.0,1132.5,neurotypical
0,0,43,100,47.0,47.0,861.5,neurotypical
30,101,20,4,30.0,71.0,38.0,neurotypical
0,101,23,4,30.0,71.0,47.0,neurotypical
67,100,12,4,29.0,71.0,18.0,neurotypical
52,100,13,4,29.0,71.0,23.0,neurotypical
91,99,53,48,72.0,27.0,185.5,neurotypical
521,87,17,5,17.0,70.0,27.5,neurotypical
617,84,18,3,12.0,72.0,19.5,neurotypical
932,82,23,3,10.0,72.0,27.5,neurotypical
917,82,14,3,10.0,72.0,18.5,neurotypical
829,80,77,5,10.0,70.0,165.0,neurotypical
244,60,57,55,40.0,20.0,698.5,neurotypical
151,50,63,101,76.0,26.0,2078.0,neurotypical
214,41,39,63,29.0,12.0,521.0,neurotypical
738,38,53,48,11.0,27.0,956.0,neurotypical
770,33,60,56,14.0,19.0,416.5,neurotypical
623,9,63,84,18.0,9.0,754.0,neurotypical
307,3,311,100,28.0,25.0,8751.0,neurotypical
676,0,61,86,11.0,11.0,793.5,neurotypical
192,109,22,7,52.0,57.0,82.0,neurotypical
307,108,16,6,50.0,58.0,56.5,neurotypical
251,108,9,5,49.0,59.0,19.0,neurotypical
421,106,27,10,52.0,54.0,136.0,neurotypical
398,106,9,10,52.0,54.0,38.0,neurotypical
99,106,6,5,47.0,59.0,14.5,neurotypical
0,106,98,6,48.0,58.0,255.0,neurotypical
459,105,16,4,45.0,60.0,28.0,neurotypical
552,103,19,9,48.0,55.0,91.0,neurotypical
564,102,30,27,65.0,37.0,249.5,neurotypical
316,98,13,5,39.0,59.0,20.0,neurotypical
467,95,21,4,35.0,60.0,24.0,neurotypical
400,87,6,15,38.0,49.0,32.0,neurotypical
184,81,3,23,40.0,41.0,19.5,neurotypical
569,72,25,25,33.0,39.0,232.0,neurotypical
232,70,9,34,40.0,30.0,157.0,neurotypical
551,68,5,30,34.0,34.0,100.0,neurotypical
499,63,38,36,35.0,28.0,814.5,neurotypical
386,63,20,22,21.0,42.0,137.5,neurotypical
192,62,35,42,40.0,22.0,441.0,neurotypical
248,54,33,50,40.0,14.0,340.5,neurotypical
226,40,15,15,9.0,49.0,118.5,neurotypical
289,18,36,85,39.0,21.0,602.5,neurotypical
458,13,4,71,20.0,7.0,121.0,neurotypical
363,10,21,92,38.0,28.0,484.5,neurotypical
418,0,39,101,37.0,37.0,588.5,neurotypical
184,0,6,57,7.0,7.0,48.0,neurotypical
260,78,49,39,59.0,19.0,415.5,neurotypical
0,77,17,4,23.0,54.0,31.0,neurotypical
215,76,16,3,21.0,55.0,23.0,neurotypical
173,76,10,4,22.0,54.0,18.5,neurotypical
107,76,65,4,22.0,54.0,135.5,neurotypical
71,76,32,4,22.0,54.0,61.0,neurotypical
26,76,43,5,23.0,53.0,83.0,neurotypical
513,74,15,2,18.0,56.0,13.0,neurotypical
913,72,23,4,18.0,54.0,35.5,neurotypical
714,72,21,3,17.0,55.0,20.5,neurotypical
672,72,38,3,17.0,55.0,64.0,neurotypical
601,72,32,3,17.0,55.0,39.0,neurotypical
874,71,33,4,17.0,54.0,50.0,neurotypical
798,71,21,4,17.0,54.0,29.0,neurotypical
737,71,57,4,17.0,54.0,84.0,neurotypical
402,64,5,15,21.0,43.0,22.5,neurotypical
587,40,12,20,2.0,38.0,46.5,neurotypical
232,36,45,43,21.0,15.0,941.5,neurotypical
322,29,47,46,17.0,12.0,600.0,neurotypical
415,18,36,75,35.0,17.0,564.5,neurotypical
387,17,18,76,35.0,18.0,366.5,neurotypical
467,16,120,65,23.0,7.0,1347.5,neurotypical
172,0,49,83,25.0,25.0,882.0,neurotypical
12,97,37,38,68.0,29.0,429.5,neurotypical
593,95,26,9,37.0,58.0,122.5,neurotypical
52,94,9,3,30.0,64.0,11.5,neurotypical
250,93,37,3,29.0,64.0,44.5,neurotypical
537,72,28,23,28.0,44.0,91.5,neurotypical
25,67,24,27,27.0,40.0,211.0,neurotypical
566,63,7,29,25.0,38.0,67.5,neurotypical
522,51,20,24,8.0,43.0,160.5,neurotypical
161,46,88,85,64.0,18.0,1649.5,neurotypical
440,42,94,53,28.0,14.0,576.5,neurotypical
235,40,39,44,17.0,23.0,1079.5,neurotypical
0,37,47,50,20.0,17.0,557.5,neurotypical
59,26,101,82,41.0,15.0,2549.0,neurotypical
551,24,11,15,28.0,52.0,83.5,neurotypical
570,8,43,84,25.0,17.0,472.5,neurotypical
289,0,170,114,47.0,47.0,1766.5,neurotypical
348,66,7,37,49.0,17.0,134.0,neurotypical
279,60,47,43,49.0,11.0,1343.5,neurotypical
357,55,77,53,54.0,1.0,1403.5,neurotypical
199,54,65,53,53.0,1.0,616.0,neurotypical
445,38,34,64,48.0,10.0,552.5,neurotypical
342,31,13,15,8.0,39.0,116.5,neurotypical
277,4,11,58,8.0,4.0,188.0,neurotypical
153,0,55,108,54.0,54.0,1935.5,neurotypical
128,48,107,4,23.0,25.0,183.0,neurotypical
83,2,69,50,23.0,21.0,745.0,neurotypical
0,0,76,58,29.0,29.0,1381.5,neurotypical
0,79,20,6,41.0,38.0,63.5,neurotypical
276,77,4,9,42.0,35.0,17.5,neurotypical
66,75,25,3,34.0,41.0,43.0,neurotypical
11,59,27,16,31.0,28.0,151.5,neurotypical
210,58,21,7,21.0,37.0,38.5,neurotypical
328,38,18,20,14.0,24.0,202.0,neurotypical
272,29,46,45,30.0,1.0,358.0,neurotypical
83,27,180,62,45.0,18.0,1610.5,neurotypical
0,21,7,54,31.0,10.0,160.0,neurotypical
37,20,29,58,34.0,14.0,295.5,neurotypical
146,0,34,57,13.0,13.0,286.0,neurotypical
261,87,15,8,38.0,49.0,55.0,neurotypical
342,84,12,4,31.0,53.0,14.5,neurotypical
326,84,15,4,31.0,53.0,27.0,neurotypical
427,70,5,9,22.0,48.0,16.0,neurotypical
604,68,5,15,26.0,42.0,28.5,neurotypical
527,68,8,7,18.0,50.0,22.5,neurotypical
257,68,8,16,27.0,41.0,44.5,neurotypical
190,64,14,23,30.0,34.0,62.0,neurotypical
474,55,6,6,4.0,51.0,12.5,neurotypical
405,55,4,12,10.0,45.0,19.5,neurotypical
187,47,5,14,4.0,43.0,26.5,neurotypical
123,46,67,50,39.0,7.0,596.5,neurotypical
450,45,23,21,9.0,36.0,176.0,neurotypical
590,44,18,22,9.0,35.0,80.0,neurotypical
240,44,49,23,10.0,34.0,273.0,neurotypical
402,43,178,47,33.0,10.0,1187.5,neurotypical
23,43,99,72,58.0,15.0,1613.5,neurotypical
202,39,36,45,27.0,12.0,637.0,neurotypical
393,32,51,31,6.0,26.0,298.5,neurotypical
174,22,15,13,22.0,44.0,97.5,neurotypical
356,20,52,74,37.0,17.0,726.0,neurotypical
461,19,7,24,14.0,33.0,51.5,neurotypical
259,15,7,27,15.0,30.0,91.5,neurotypical
445,11,6,20,26.0,37.0,22.5,neurotypical
425,0,20,43,14.0,14.0,222.0,neurotypical
127,49,10,8,28.0,21.0,35.0,neurotypical
18,49,9,4,24.0,25.0,14.5,neurotypical
112,27,30,19,17.0,10.0,199.0,neurotypical
79,17,22,29,17.0,0.0,147.5,neurotypical
111,14,6,13,2.0,16.0,33.5,neurotypical
0,11,10,17,1.0,12.0,37.5,neurotypical
44,6,28,40,17.0,11.0,559.0,neurotypical
11,0,38,46,17.0,17.0,300.0,neurotypical
355,77,4,13,45.0,32.0,22.0,neurotypical
106,75,8,12,42.0,33.0,38.0,neurotypical
189,72,72,4,31.0,41.0,95.0,neurotypical
97,44,13,28,27.0,17.0,107.0,neurotypical
476,41,12,12,8.0,33.0,87.0,neurotypical
269,33,28,43,31.0,2.0,140.5,neurotypical
349,31,55,43,29.0,2.0,470.5,neurotypical
408,27,47,47,29.0,2.0,575.5,neurotypical
112,27,64,45,27.0,0.0,1096.5,neurotypical
293,26,53,50,31.0,5.0,559.0,neurotypical
349,10,8,35,0.0,10.0,87.0,neurotypical
277,5,9,27,13.0,18.0,74.5,neurotypical
0,0,98,84,39.0,39.0,1209.0,neurotypical
425,87,32,9,46.0,41.0,143.5,neurotypical
402,87,6,9,46.0,41.0,26.0,neurotypical
832,83,25,14,47.0,36.0,184.0,neurotypical
230,83,14,5,38.0,45.0,21.0,neurotypical
675,81,15,4,35.0,46.0,22.0,neurotypical
450,76,19,7,33.0,43.0,48.0,neurotypical
832,64,7,16,30.0,34.0,32.0,neurotypical
878,60,36,25,35.0,25.0,249.0,neurotypical
847,51,33,29,30.0,21.0,194.5,neurotypical
577,47,100,43,40.0,7.0,1574.5,neurotypical
14,45,9,37,32.0,13.0,75.0,neurotypical
629,43,36,28,21.0,22.0,504.5,neurotypical
481,38,95,62,50.0,12.0,1942.5,neurotypical
914,32,102,53,35.0,3.0,1490.5,neurotypical
999,31,56,52,33.0,2.0,671.0,neurotypical
424,31,31,52,33.0,2.0,657.5,neurotypical
689,27,88,64,41.0,14.0,1044.0,neurotypical
834,26,12,37,13.0,13.0,130.0,neurotypical
587,13,6,27,10.0,23.0,71.0,neurotypical
539,12,8,30,8.0,20.0,74.5,neurotypical
159,9,87,87,46.0,37.0,939.5,neurotypical
0,9,58,34,7.0,16.0,317.0,neurotypical
53,4,104,95,49.0,45.0,1730.5,neurotypical
162,2,16,22,26.0,28.0,199.0,neurotypical
383,0,49,83,33.0,33.0,621.0,neurotypical
152,96,22,26,61.0,35.0,147.5,neurotypical
131,68,7,14,21.0,47.0,26.5,neurotypical
149,60,24,14,13.0,47.0,121.5,neurotypical
0,60,174,49,48.0,12.0,1212.0,neurotypical
129,39,11,13,9.0,48.0,60.5,neurotypical
83,0,12,64,3.0,3.0,229.5,neurotypical
56,59,8,4,26.0,33.0,14.5,neurotypical
0,59,38,16,38.0,21.0,280.0,neurotypical
0,48,6,7,18.0,30.0,13.0,neurotypical
258,24,62,29,16.0,8.0,455.0,neurotypical
51,16,79,38,17.0,1.0,630.0,neurotypical
213,7,49,46,16.0,9.0,324.5,neurotypical
147,4,45,50,17.0,13.0,664.0,neurotypical
8,0,34,55,18.0,18.0,418.0,neurotypical
42,77,8,6,40.0,37.0,18.5,neurotypical
17,77,8,10,44.0,33.0,39.5,neurotypical
152,74,13,3,34.0,40.0,19.0,neurotypical
17,70,5,4,31.0,39.0,11.0,neurotypical
165,59,19,13,29.0,30.0,95.0,neurotypical
166,46,69,33,36.0,10.0,287.5,neurotypical
19,35,8,26,18.0,17.0,65.5,neurotypical
205,34,4,18,9.0,25.0,16.5,neurotypical
141,34,43,23,14.0,20.0,275.0,neurotypical
43,34,53,40,31.0,3.0,541.0,neurotypical
234,28,44,50,35.0,7.0,888.5,neurotypical
207,6,7,21,16.0,22.0,46.0,neurotypical
21,0,25,11,32.0,32.0,113.5,neurotypical
141,93,27,6,49.0,44.0,81.0,neurotypical
72,93,13,4,47.0,46.0,25.5,neurotypical
33,93,24,8,51.0,42.0,111.5,neurotypical
162,78,23,11,39.0,39.0,81.5,neurotypical
215,73,6,16,39.0,34.0,35.5,neurotypical
70,65,6,24,39.0,26.0,77.5,neurotypical
78,63,36,26,39.0,24.0,287.5,neurotypical
134,49,40,40,39.0,10.0,398.5,neurotypical
295,36,32,53,39.0,3.0,398.0,neurotypical
234,28,35,20,2.0,30.0,187.5,neurotypical
215,13,50,76,39.0,26.0,542.5,neurotypical
0,0,40,90,40.0,40.0,1139.0,neurotypical
844,117,5,11,63.0,54.0,22.5,neurotypical
345,115,13,3,53.0,62.0,14.0,neurotypical
668,114,19,4,53.0,61.0,19.5,neurotypical
279,113,28,5,53.0,60.0,53.5,neurotypical
796,91,28,23,49.0,42.0,179.0,neurotypical
316,85,26,34,54.0,31.0,140.5,neurotypical
696,78,9,36,49.0,29.0,157.0,neurotypical
779,66,17,47,48.0,18.0,283.0,neurotypical
354,63,229,60,58.0,5.0,3131.0,neurotypical
178,46,83,71,52.0,6.0,1668.5,neurotypical
683,43,19,17,5.0,48.0,157.0,neurotypical
840,42,8,71,48.0,6.0,240.5,neurotypical
97,38,88,82,55.0,17.0,759.0,neurotypical
0,36,117,77,48.0,12.0,917.0,neurotypical
345,27,15,79,41.0,14.0,247.5,neurotypical
584,25,83,105,65.0,40.0,1212.5,neurotypical
716,23,64,91,49.0,26.0,866.5,neurotypical
337,0,7,31,34.0,34.0,66.0,neurotypical
380,99,6,6,53.0,46.0,19.0,neurotypical
381,86,8,12,46.0,40.0,57.5,neurotypical
279,81,6,6,35.0,46.0,10.5,neurotypical
46,71,104,34,53.0,18.0,414.0,neurotypical
0,70,44,4,22.0,48.0,60.5,neurotypical
156,59,31,16,23.0,36.0,245.0,neurotypical
350,38,7,39,25.0,13.0,98.0,neurotypical
276,38,23,38,24.0,14.0,311.5,neurotypical
184,36,28,39,23.0,13.0,202.0,neurotypical
156,23,10,35,6.0,17.0,176.5,neurotypical
133,20,21,55,23.0,3.0,255.5,neurotypical
300,17,56,19,16.0,33.0,364.0,neurotypical
381,16,33,62,26.0,10.0,547.0,neurotypical
215,0,68,75,23.0,23.0,770.0,neurotypical
126,0,16,7,45.0,45.0,47.5,neurotypical
39,85,14,4,45.0,40.0,18.0,neurotypical
174,69,8,8,33.0,36.0,12.5,neurotypical
45,68,17,13,37.0,31.0,88.0,neurotypical
146,67,27,13,36.0,31.0,99.0,neurotypical
125,42,13,40,38.0,4.0,66.5,neurotypical
17,40,22,41,37.0,3.0,146.5,neurotypical
63,31,5,8,5.0,36.0,11.5,neurotypical
118,27,10,14,3.0,30.0,56.0,neurotypical
77,21,40,59,36.0,15.0,375.5,neurotypical
18,8,44,31,5.0,13.0,412.0,neurotypical
130,0,32,66,22.0,22.0,282.5,neurotypical
74,93,10,7,50.0,43.0,26.5,neurotypical
22,93,20,4,47.0,46.0,35.0,neurotypical
40,84,8,5,39.0,45.0,13.5,neurotypical
149,79,21,10,39.0,40.0,74.0,neurotypical
16,78,9,11,39.0,39.0,28.5,neurotypical
102,74,13,9,33.0,41.0,27.0,neurotypical
70,74,7,15,39.0,35.0,41.5,neurotypical
78,73,24,16,39.0,34.0,93.5,neurotypical
129,50,21,39,39.0,11.0,173.5,neurotypical
42,50,6,4,4.0,46.0,11.0,neurotypical
142,49,24,26,25.0,24.0,81.5,neurotypical
67,49,7,23,22.0,27.0,58.0,neurotypical
0,43,37,29,22.0,21.0,208.0,neurotypical
137,36,25,12,2.0,38.0,74.5,neurotypical
58,14,12,33,3.0,17.0,107.5,neurotypical
14,0,13,47,3.0,3.0,143.0,neurotypical
99,81,5,10,45.0,36.0,17.5,neurotypical
46,76,5,6,36.0,40.0,13.5,neurotypical
77,52,56,19,25.0,27.0,373.5,neurotypical
0,51,43,40,45.0,6.0,295.0,neurotypical
2,28,56,23,5.0,23.0,321.0,neurotypical
95,21,8,29,4.0,17.0,64.5,neurotypical
106,4,23,18,24.0,28.0,77.0,neurotypical
97,0,11,17,29.0,29.0,60.5,neurotypical
50,80,13,8,44.0,36.0,47.0,neurotypical
68,38,49,38,32.0,6.0,327.0,neurotypical
63,32,8,28,16.0,16.0,64.0,neurotypical
0,27,54,49,32.0,5.0,719.5,neurotypical
114,0,67,77,33.0,33.0,1357.0,neurotypical
26,82,14,3,41.0,41.0,11.0,neurotypical
107,67,4,10,33.0,34.0,13.5,neurotypical
63,62,34,27,45.0,17.0,249.0,neurotypical
20,62,37,17,35.0,27.0,185.0,neurotypical
81,47,26,14,17.0,30.0,96.5,neurotypical
123,39,37,38,33.0,6.0,757.5,neurotypical
0,39,35,22,17.0,22.0,242.0,neurotypical
71,23,8,37,16.0,7.0,103.5,neurotypical
62,15,7,8,21.0,36.0,24.0,neurotypical
22,0,12,37,7.0,7.0,131.5,neurotypical
25,83,28,13,48.0,35.0,119.0,neurotypical
415,79,15,3,34.0,45.0,13.0,neurotypical
171,78,21,3,33.0,45.0,18.0,neurotypical
146,78,23,4,34.0,44.0,29.5,neurotypical
324,77,34,13,42.0,35.0,174.5,neurotypical
515,76,20,10,38.0,38.0,92.0,neurotypical
479,66,4,17,35.0,31.0,24.5,neurotypical
327,61,8,15,28.0,33.0,41.5,neurotypical
46,53,94,42,47.0,6.0,434.5,neurotypical
490,47,8,12,11.0,36.0,26.0,neurotypical
70,42,5,19,13.0,29.0,32.0,neurotypical
409,37,31,39,28.0,9.0,848.5,neurotypical
438,36,33,40,28.0,8.0,300.0,neurotypical
346,35,61,41,28.0,7.0,472.5,neurotypical
331,35,10,23,10.0,25.0,81.5,neurotypical
126,31,47,44,27.0,4.0,403.0,neurotypical
187,26,136,65,43.0,17.0,1354.5,neurotypical
27,19,5,8,21.0,40.0,14.0,neurotypical
194,11,4,21,16.0,27.0,30.0,neurotypical
489,7,33,72,31.0,24.0,526.5,neurotypical
0,0,44,80,32.0,32.0,1562.0,neurotypical
356,82,27,31,57.0,25.0,265.0,neurotypical
219,79,25,10,33.0,46.0,130.5,neurotypical
216,60,6,16,20.0,40.0,58.5,neurotypical
79,55,17,10,9.0,46.0,65.0,neurotypical
343,34,38,44,22.0,12.0,468.5,neurotypical
139,34,51,37,15.0,19.0,438.0,neurotypical
199,33,18,10,13.0,46.0,89.0,neurotypical
217,30,23,28,2.0,28.0,126.0,neurotypical
0,21,212,75,40.0,19.0,969.0,neurotypical
255,3,68,73,20.0,17.0,630.0,neurotypical
218,0,6,30,26.0,26.0,81.5,neurotypical
247,78,35,4,37.0,41.0,19.0,neurotypical
60,78,8,12,45.0,33.0,47.0,neurotypical
0,72,17,6,33.0,39.0,54.0,neurotypical
314,22,47,50,27.0,5.0,364.5,neurotypical
237,21,43,53,29.0,8.0,591.5,neurotypical
279,17,39,57,29.0,12.0,403.5,neurotypical
142,15,43,58,28.0,13.0,1275.5,neurotypical
190,14,39,60,29.0,15.0,420.5,neurotypical
75,5,59,68,28.0,23.0,688.5,neurotypical
47,5,16,68,28.0,23.0,391.5,neurotypical
226,4,9,29,12.0,16.0,114.0,neurotypical
16,0,32,80,35.0,35.0,452.0,neurotypical
212,50,14,41,44.0,6.0,148.5,neurotypical
127,33,54,57,43.0,10.0,713.0,neurotypical
63,28,55,59,40.0,12.0,1470.5,neurotypical
199,7,17,25,15.0,22.0,258.5,neurotypical
17,7,48,80,40.0,33.0,751.5,neurotypical
170,0,25,90,43.0,43.0,308.5,neurotypical
101,66,14,22,32.0,34.0,82.5,neurotypical
70,48,54,58,50.0,2.0,714.5,neurotypical
0,48,74,57,49.0,1.0,961.0,neurotypical
136,0,69,106,50.0,50.0,2301.5,neurotypical
333,118,34,9,51.0,67.0,175.5,neurotypical
129,115,18,38,77.0,38.0,174.5,neurotypical
102,114,8,10,48.0,66.0,34.0,neurotypical
25,114,31,7,45.0,69.0,113.0,neurotypical
38,105,25,5,34.0,71.0,43.5,neurotypical
125,69,40,41,34.0,35.0,1146.0,neurotypical
170,57,54,55,36.0,21.0,1435.0,neurotypical
72,44,44,66,34.0,10.0,878.5,neurotypical
0,42,47,72,38.0,4.0,1077.0,neurotypical
223,0,116,113,37.0,37.0,2614.0,neurotypical
434,120,22,6,47.0,73.0,59.0,neurotypical
381,120,18,6,47.0,73.0,57.5,neurotypical
232,117,7,9,47.0,70.0,28.0,neurotypical
270,115,64,44,80.0,35.0,382.5,neurotypical
35,115,18,4,40.0,75.0,33.0,neurotypical
243,74,47,40,35.0,39.0,1134.5,neurotypical
31,74,37,37,32.0,42.0,271.5,neurotypical
186,64,50,52,37.0,27.0,671.0,neurotypical
426,60,33,56,37.0,23.0,545.0,neurotypical
134,57,47,55,33.0,24.0,1901.0,neurotypical
283,33,72,83,37.0,4.0,836.0,neurotypical
355,29,56,87,37.0,8.0,719.5,neurotypical
63,17,71,95,33.0,16.0,951.5,neurotypical
5,0,61,92,13.0,13.0,571.5,neurotypical
456,103,44,6,43.0,60.0,109.5,neurotypical
405,102,30,30,66.0,36.0,270.5,neurotypical
267,102,21,5,41.0,61.0,60.5,neurotypical
199,101,22,3,38.0,63.0,13.0,neurotypical
152,101,20,4,39.0,62.0,26.0,neurotypical
56,101,11,6,41.0,60.0,34.5,neurotypical
25,97,12,4,35.0,62.0,15.0,neurotypical
483,95,25,3,32.0,63.0,26.5,neurotypical
429,84,6,14,32.0,52.0,35.0,neurotypical
354,84,17,14,32.0,52.0,84.5,neurotypical
0,60,21,42,36.0,24.0,96.5,neurotypical
189,58,33,40,32.0,26.0,306.0,neurotypical
305,57,50,41,32.0,25.0,420.0,neurotypical
385,47,46,44,25.0,22.0,1242.0,neurotypical
305,47,36,33,14.0,33.0,281.5,neurotypical
136,43,41,54,31.0,12.0,917.0,neurotypical
441,41,48,57,32.0,9.0,1136.0,neurotypical
190,29,26,27,10.0,39.0,236.5,neurotypical
237,23,54,76,33.0,10.0,743.0,neurotypical
25,6,98,91,31.0,25.0,1161.5,neurotypical
0,113,9,31,72.0,41.0,91.0,neurotypical
168,110,24,2,40.0,70.0,14.0,neurotypical
284,109,40,35,72.0,37.0,340.5,neurotypical
309,66,9,16,10.0,56.0,50.0,neurotypical
222,57,52,49,34.0,23.0,1353.5,neurotypical
279,56,45,49,33.0,23.0,701.0,neurotypical
320,51,58,54,33.0,18.0,1248.5,neurotypical
0,49,80,59,36.0,13.0,2436.0,neurotypical
96,35,28,72,35.0,0.0,627.0,neurotypical
143,0,54,106,34.0,34.0,831.5,neurotypical
431,125,6,5,65.0,60.0,19.5,neurotypical
86,123,15,5,63.0,60.0,38.0,neurotypical
149,122,38,8,65.0,57.0,108.5,neurotypical
172,110,23,9,54.0,56.0,90.0,neurotypical
432,105,6,15,55.0,50.0,41.0,neurotypical
128,104,6,14,53.0,51.0,27.5,neurotypical
93,104,21,14,53.0,51.0,79.0,neurotypical
300,83,5,36,54.0,29.0,76.0,neurotypical
111,80,18,22,37.0,43.0,145.5,neurotypical
82,75,10,43,53.0,22.0,164.0,neurotypical
149,72,31,47,54.0,18.0,352.0,neurotypical
401,69,35,46,50.0,19.0,554.5,neurotypical
320,68,63,52,55.0,13.0,698.5,neurotypical
286,47,13,18,0.0,47.0,140.0,neurotypical
268,37,14,82,54.0,17.0,227.5,neurotypical
204,35,62,84,54.0,19.0,1041.5,neurotypical
0,0,57,119,54.0,54.0,2814.5,neurotypical
54,102,8,9,56.0,46.0,39.5,neurotypical
478,101,9,7,53.0,48.0,35.0,neurotypical
324,101,14,4,50.0,51.0,18.5,neurotypical
213,101,7,7,53.0,48.0,30.0,neurotypical
175,101,6,10,56.0,45.0,41.0,neurotypical
72,81,7,16,42.0,39.0,44.5,neurotypical
271,51,24,46,42.0,9.0,395.5,neurotypical
441,48,45,49,42.0,6.0,1071.0,neurotypical
312,45,48,52,42.0,3.0,1077.5,neurotypical
71,43,112,54,42.0,1.0,1054.5,neurotypical
286,41,28,14,0.0,41.0,146.5,neurotypical
0,33,59,64,42.0,9.0,820.5,neurotypical
410,18,18,79,42.0,24.0,233.5,neurotypical
381,18,14,79,42.0,24.0,278.0,neurotypical
206,0,55,97,42.0,42.0,1739.0,neurotypical
259,80,6,36,57.0,23.0,78.5,neurotypical
126,69,10,43,53.0,16.0,117.5,neurotypical
60,62,48,57,60.0,2.0,666.0,neurotypical
140,53,58,56,50.0,3.0,890.0,neurotypical
208,43,53,65,49.0,6.0,639.0,neurotypical
110,18,17,25,16.0,34.0,250.5,neurotypical
276,15,68,104,60.0,45.0,1422.0,neurotypical
0,0,49,114,55.0,55.0,1014.0,neurotypical
494,103,7,5,54.0,49.0,15.5,neurotypical
206,101,18,4,51.0,50.0,21.0,neurotypical
180,101,10,7,54.0,47.0,25.5,neurotypical
470,94,7,5,45.0,49.0,17.5,neurotypical
198,82,45,16,44.0,38.0,254.5,neurotypical
492,59,64,40,45.0,14.0,460.5,neurotypical
436,55,42,44,45.0,10.0,809.5,neurotypical
485,47,11,35,28.0,19.0,115.5,neurotypical
326,46,100,52,44.0,2.0,996.5,neurotypical
136,39,48,59,44.0,5.0,1398.5,neurotypical
195,34,46,47,27.0,7.0,436.0,neurotypical
72,26,50,75,47.0,21.0,2521.0,neurotypical
0,17,60,76,39.0,22.0,861.0,neurotypical
244,0,62,98,44.0,44.0,807.0,neurotypical
0,38,47,49,44.0,6.0,745.0,neurotypical
0,0,37,36,7.0,7.0,1065.0,neurotypical
0,0,103,58,29.0,29.0,1482.5,neurotypical
0,0,65,81,41.0,41.0,1119.0,neurotypical
0,0,51,45,23.0,23.0,1412.5,neurotypical
0,0,76,41,21.0,21.0,746.5,neurotypical
0,0,70,63,32.0,32.0,3306.5,neurotypical
0,0,90,26,13.0,13.0,667.5,neurotypical
0,0,83,62,31.0,31.0,1324.5,neurotypical
0,0,75,73,37.0,37.0,2007.0,neurotypical
0,0,77,41,21.0,21.0,1463.5,neurotypical
17,42,58,4,23.0,19.0,31.0,neurotypical
79,32,23,3,12.0,20.0,22.0,neurotypical
3,0,53,35,12.0,12.0,615.0,neurotypical
0,0,73,30,15.0,15.0,964.5,neurotypical
0,0,67,60,30.0,30.0,1101.0,neurotypical
0,0,79,49,25.0,25.0,1113.0,neurotypical
0,0,73,53,27.0,27.0,995.5,neurotypical
0,0,71,41,21.0,21.0,911.0,neurotypical
0,0,72,72,36.0,36.0,1138.5,neurotypical
0,0,55,39,20.0,20.0,1141.0,neurotypical
0,0,99,51,26.0,26.0,1153.5,neurotypical
0,0,45,37,19.0,19.0,863.0,neurotypical
0,0,83,37,19.0,19.0,1082.0,neurotypical
0,0,73,50,25.0,25.0,796.5,neurotypical
0,0,53,70,35.0,35.0,1128.5,neurotypical
149,4,53,64,28.0,24.0,1683.0,neurotypical
0,3,77,43,6.0,3.0,956.5,neurotypical
95,0,46,80,40.0,40.0,800.0,neurotypical
0,0,65,64,32.0,32.0,2679.5,neurotypical
134,50,4,11,19.0,31.0,22.0,neurotypical
0,6,44,78,42.0,36.0,1872.5,neurotypical
66,0,73,82,40.0,40.0,1022.0,neurotypical
0,0,94,108,54.0,54.0,1869.0,neurotypical
180,33,47,48,38.0,5.0,799.0,neurotypical
80,30,12,43,30.0,0.0,278.5,neurotypical
0,23,66,45,25.0,2.0,946.0,neurotypical
100,20,51,50,27.0,7.0,806.0,neurotypical
241,0,49,87,44.0,44.0,1475.5,neurotypical
84,0,9,8,35.0,35.0,41.0,neurotypical
0,0,60,71,36.0,36.0,2644.0,neurotypical
72,13,48,66,40.0,27.0,922.5,neurotypical
0,0,58,77,38.0,38.0,1079.5,neurotypical
