curvature,strokewidth,density,x,y,w,h,distance,letterReversal,class
0.003139107,40.89521882,8.8046875,0,0,45,48,1,,0
0.455545276,28.59580629,8.984375,0,0,45,49,1,,0
0.000707787,30.54237719,8.984375,0,0,45,49,1,,0
0.009107027,33.75449043,8.984375,0,0,45,50,0,,0
0.021657197,21.75052161,8.984375,0,0,45,49,1,,0
0.256021997,25.7548695,9.1640625,0,0,45,50,1,,0
0.003669187,24.26161147,9.1640625,0,0,45,50,1,,0
0.00306086,49.21380384,9.5234375,0,0,45,52,1,,0
0.009347935,51.85660947,10.421875,0,0,45,57,1,,0
0.000213551,73.00684899,12.3984375,0,0,45,68,1,,0
0.019844043,36.11124765,13.296875,0,0,45,73,1,,0
0.00836729,63.74046854,15.8125,0,0,45,88,0,,0
0.003374202,79.63537135,16.15625,0,0,46,87,1,0,1
0.006440966,20.8062546,1.28515625,0,0,46,7,0,0,1
0.046300505,26.1331067,4.95703125,0,0,46,26,1,0,1
0.007153122,62.06791736,15.97265625,0,0,46,86,1,0,1
0.019363779,32.724863,7.34375,0,0,46,39,1,0,1
0.008005597,61.7192443,12.1171875,0,0,46,65,1,0,1
0.006795455,43.72612165,9.546875,0,0,46,51,1,0,1
0.015591354,29.7182772,7.7109375,0,0,46,41,1,0,1
0.013690343,19.82716245,5.5078125,0,0,46,29,1,0,1
0.615440929,38.1304101,11.19921875,0,0,46,60,1,0,1
0.120136618,24.01952667,12.30078125,0,0,46,66,1,0,1
0.005047191,45.60140037,10.46484375,0,0,46,56,1,0,1
0.003552403,65.51335742,10.6484375,0,0,46,57,1,0,1
0.187584851,23.92968996,8.26171875,0,0,46,44,1,0,1
0.012818008,46.81063549,14.13671875,0,0,46,76,1,0,1
0.006556327,14.30610269,4.0390625,0,0,46,22,0,0,1
0.010200833,48.10405388,4.0390625,0,0,46,21,1,0,1
0.387666745,33.581203,7.34375,0,0,46,39,1,0,1
0.014095081,33.27037922,6.42578125,0,0,46,35,0,0,1
0.419619909,21.32899229,4.7734375,0,0,46,25,1,0,1
0.002309677,36.80709341,11.19921875,0,0,46,61,0,0,1
0.010137197,35.0395411,11.93359375,0,0,46,65,0,0,1
0.420485753,33.99242986,11.19921875,0,0,46,60,1,0,1
0.002583269,53.85577165,11.3828125,0,0,46,61,1,0,1
0.007909239,24.03598489,12.8515625,0,0,46,70,0,0,1
0.23218005,26.57879696,6.9765625,0,0,46,37,1,0,1
0.004138196,45.04442252,1.28515625,0,0,46,6,1,0,1
0.001923539,31.3423748,9.1796875,0,0,46,49,1,0,1
0.005750583,50.93132631,7.16015625,0,0,46,38,1,0,1
0.003778215,42.73634236,5.5078125,0,0,46,29,1,0,1
0.002096997,66.06814664,12.484375,0,0,46,67,1,0,1
0.001647705,36.54498825,8.99609375,0,0,46,49,0,0,1
0.024183772,35.67610498,11.015625,0,0,46,60,0,0,1
0.010422417,33.7302842,12.8515625,0,0,46,70,0,0,1
0.007134963,42.50042518,12.30078125,0,0,46,67,0,0,1
0.007066879,59.09405459,9.9140625,0,0,46,53,1,0,1
0.057889987,42.89953897,12.1171875,0,0,46,66,0,0,1
0.006703473,56.45115041,13.03515625,0,0,46,70,1,0,1
0.003799029,54.2866155,13.40234375,0,0,46,73,0,0,1
0.000691013,46.74793183,8.078125,0,0,46,43,1,0,1
0.008360274,41.04193507,8.078125,0,0,46,44,0,0,1
0.011751958,32.72725375,8.078125,0,0,46,44,0,0,1
0.162613655,22.85194419,14.6875,0,0,46,79,1,0,1
0.016409428,40.92412798,10.46484375,0,0,46,56,1,0,1
0.003386606,45.04442252,1.65234375,0,0,46,8,1,0,1
0.007214663,66.60864508,12.30078125,0,0,46,67,0,1,1
0.028098463,38.41426665,11.3828125,0,0,46,61,1,1,1
0.003192626,41.61443509,9.73046875,0,0,46,53,0,1,1
0.004938648,68.8160289,16.33984375,0,0,46,88,1,1,1
0,43.01162634,0.91796875,0,0,46,4,1,,0
0.403573109,22.81510448,0.91796875,0,0,46,4,1,,0
0.002440213,45.04442252,1.28515625,0,0,46,6,1,,0
0.038071288,22.15308569,3.671875,0,0,46,19,1,,0
0.097109637,19.32900093,3.671875,0,0,46,20,0,,0
0.215158887,20.90313023,5.140625,0,0,46,28,0,,0
0.003170595,28.54163457,6.609375,0,0,46,35,1,,0
0.001216236,44.70031847,8.26171875,0,0,46,45,0,,0
0.006989253,53.81449619,8.62890625,0,0,46,46,1,,0
0.033682883,22.36593696,8.8125,0,0,46,47,1,,0
0.009622667,47.25830377,8.99609375,0,0,46,48,1,,0
0.019009587,36.5371016,9.36328125,0,0,46,51,0,,0
0.428294196,30.70477212,9.546875,0,0,46,51,1,,0
0.029695001,26.42523566,9.73046875,0,0,46,52,1,,0
0.252386639,29.93846183,10.46484375,0,0,46,56,1,,0
0.005910798,64.00781202,10.83203125,0,0,46,58,1,,0
0.295110943,37.69164852,11.3828125,0,0,46,61,1,,0
0.258880789,33.58266697,12.30078125,0,0,46,66,1,,0
0.431724897,33.84277154,13.21875,0,0,46,71,1,,0
0.45220943,42.31477586,14.3203125,0,0,46,77,1,,0
0.004431199,85.45237343,14.6875,0,0,46,80,0,,0
0.047444551,44.03110938,15.60546875,0,0,46,84,1,,0
0.07631873,40.31939422,15.375,0,0,47,82,0,0,1
0.004182677,48.70547578,13.3125,0,0,47,71,0,0,1
0.344279368,34.56995004,10.875,0,0,47,57,1,0,1
0.002006118,39.2876201,9.5625,0,0,47,51,0,0,1
0.000245178,42.94026957,3.75,0,0,47,19,1,0,1
0.013117715,38.21136286,9.1875,0,0,47,48,1,0,1
0.003406126,50.66492677,12.375,0,0,47,65,1,0,1
0.250767728,37.17104659,16.3125,0,0,47,86,1,0,1
0.018433083,28.5415597,8.4375,0,0,47,45,0,0,1
0.216761794,40.36144445,12,0,0,47,63,1,0,1
0.005310489,60.4314013,12,0,0,47,63,1,0,1
0.249186838,27.60563658,15.9375,0,0,47,84,1,0,1
0.002384807,44.87185169,3.9375,0,0,47,20,1,0,1
0.221739587,40.68507373,16.6875,0,0,47,89,0,0,1
0.070950033,23.21059924,5.140625,0,0,47,27,1,0,1
0.015179455,31.898615,3.5625,0,0,47,18,1,0,1
0.009841858,49.44561453,5.625,0,0,47,29,1,0,1
0.227213296,20.17474149,2.625,0,0,47,13,1,0,1
0.000399109,28.91037333,1.875,0,0,47,9,1,0,1
0.001300081,51.68677324,6.9375,0,0,47,36,1,0,1
0.003463571,63.89053138,9.75,0,0,47,51,1,0,1
0.004398519,40.32500272,6.375,0,0,47,33,1,0,1
0.002053601,40.70837202,6.9375,0,0,47,36,1,0,1
0.001320026,31.50322925,11.25,0,0,47,60,0,0,1
0.1522845,14.87885406,4.6875,0,0,47,25,0,0,1
0.000257735,32.41461927,8.25,0,0,47,43,1,0,1
0.000317099,60.23604324,14.625,0,0,47,78,0,0,1
0.001949987,38.33966745,12.5625,0,0,47,66,1,0,1
0.010512899,31.77801607,7.875,0,0,47,41,1,0,1
0.005055044,35.27764845,8.25,0,0,47,44,0,0,1
0.006006022,34.23605106,8.25,0,0,47,44,0,0,1
0.007262323,44.08858311,10.875,0,0,47,57,1,0,1
0.011954714,45.37007575,10.5,0,0,47,56,0,0,1
0.351472077,29.96865001,6.9375,0,0,47,36,1,0,1
0.388998921,37.3497309,10.3125,0,0,47,55,0,0,1
0.002645308,41.39633693,13.5,0,0,47,71,1,0,1
0.345044619,45.95554904,11.8125,0,0,47,62,1,0,1
0.005027533,57.45601174,14.625,0,0,47,78,0,0,1
0.020205985,62.63961031,8.8125,0,0,47,46,1,0,1
0.001447888,60.19241073,14.4375,0,0,47,76,1,0,1
0.006407045,54.08326913,6,0,0,47,32,0,0,1
0.004239292,28.89656636,7.875,0,0,47,41,1,0,1
0.048995537,35.89971756,12.1875,0,0,47,64,1,1,1
0.002643217,25.47313407,18.5625,0,0,47,99,0,1,1
0.005712034,30.24667202,7.3125,0,0,47,39,0,,1
0.01514793,45.09965759,6.5625,0,0,47,35,0,,1
0.000851623,45.04442252,1.125,0,0,47,5,1,,0
0.248839468,20.19068105,5.25,0,0,47,28,0,,0
0.006577586,27.32770171,6.1875,0,0,47,32,1,,0
0.011237101,22.99940891,6.375,0,0,47,33,1,,0
0.030514506,29.62766755,6.5625,0,0,47,34,1,,0
0.424196009,21.23806968,7.6875,0,0,47,40,1,,0
0.000637481,36.52059355,7.875,0,0,47,41,1,,0
0.302394803,31.81509659,8.4375,0,0,47,44,1,,0
0.512450813,26.13746029,9,0,0,47,47,1,,0
0.008339711,33.32984837,9.1875,0,0,47,48,1,,0
0.014485491,45.64037755,9.1875,0,0,47,49,0,,0
0.416801729,28.2943332,9.375,0,0,47,49,1,,0
0.024368309,33.06225775,9.5625,0,0,47,50,1,,0
0.237343181,31.01556423,9.75,0,0,47,52,0,,0
0.009825063,34.78398607,9.75,0,0,47,51,1,,0
0.3034749,30.77048139,9.9375,0,0,47,53,0,,0
0.256639625,19.89179523,10.5,0,0,47,55,1,,0
0.440215507,29.85722662,13.6875,0,0,47,72,1,,0
0.009160105,43.9223605,13.6875,0,0,47,72,1,,0
0.005342547,48.31716367,16.875,0,0,47,89,1,,0
0.043788686,35.23403436,8.421875,0,0,48,43,1,0,1
0.009352725,19.94184625,3.0625,0,0,48,16,0,0,1
0.007833103,22.45476005,4.40234375,0,0,48,23,0,0,1
0.003468929,69.56755657,13.58984375,0,0,48,70,1,0,1
0.242444273,27.688147,11.484375,0,0,48,60,0,0,1
0.00105753,35.18251045,8.99609375,0,0,48,46,1,0,1
0.023878135,30.06247502,13.3984375,0,0,48,69,1,0,1
0.379964158,10.69183811,2.10546875,0,0,48,10,1,0,1
0.000967196,91.59148432,17.609375,0,0,48,91,1,0,1
0.181204471,61.23094385,17.9921875,0,0,48,93,1,0,1
0.018520028,44.42752239,16.078125,0,0,48,83,1,0,1
0.203127096,36.02527101,13.97265625,0,0,48,72,1,0,1
0.008351924,49.46428668,7.65625,0,0,48,39,1,0,1
0.010648398,54.39883891,11.8671875,0,0,48,61,1,0,1
0.004475453,45.68857509,5.55078125,0,0,48,28,1,0,1
0.004380092,30.67563286,1.53125,0,0,48,7,1,0,1
0.011270274,61.45261363,17.41796875,0,0,48,90,1,0,1
0.0010285,94.5409964,18.18359375,0,0,48,94,1,0,1
0,39.22294005,1.72265625,0,0,48,8,1,0,1
0.022545516,25.1497367,9.1875,0,0,48,47,1,0,1
0.240924056,27.02699679,6.31640625,0,0,48,33,0,0,1
0.000619574,51.07837116,4.2109375,0,0,48,21,1,0,1
0.014746232,64.48908814,14.546875,0,0,48,75,1,0,1
0.342166831,28.11511005,10.52734375,0,0,48,54,1,0,1
0.471878915,35.73766277,11.67578125,0,0,48,60,1,0,1
0.003531522,61.8980529,18.7578125,0,0,48,97,1,0,1
0.001028683,48.76474136,3.1875,0,0,48,16,1,0,1
0.451630962,40.23633878,12.44140625,0,0,48,64,1,0,1
0.005378025,40.90937818,12.25,0,0,48,63,1,0,1
0.000931022,46.32103496,10.14453125,0,0,48,52,1,0,1
0.017920712,32.16322009,7.65625,0,0,48,39,1,0,1
0.002832802,35.57514374,12.44140625,0,0,48,64,1,0,1
0.007001475,32.13664983,8.23046875,0,0,48,42,1,0,1
0.01143913,52.02413487,14.1640625,0,0,48,73,1,0,1
0.223198582,44.63892866,1.33984375,0,0,48,6,1,0,1
0.004126624,20.58625724,7.2734375,0,0,48,37,1,0,1
0.019198188,41.826638,11.484375,0,0,48,59,1,0,1
0.008271612,44.7642621,9.37890625,0,0,48,48,1,0,1
0.00320719,30.04455034,8.0390625,0,0,48,42,0,1,1
0.002747352,58.41958652,13.58984375,0,0,48,71,0,1,1
0.131286599,23.34175436,1.1484375,0,0,48,5,1,,0
0.001862018,27.52126697,1.1484375,0,0,48,5,1,,0
0,47.04253395,1.33984375,0,0,48,6,1,,0
0.001283762,51.4781507,5.16796875,0,0,48,26,1,,0
0.283514236,18.65717302,5.359375,0,0,48,28,0,,0
0.001522575,47.84840929,6.69921875,0,0,48,34,1,,0
0.58153827,24.88505219,6.69921875,0,0,48,34,1,,0
0.006577285,34.89558029,8.23046875,0,0,48,42,1,,0
0.253180706,20.84200307,8.23046875,0,0,48,42,1,,0
0.002416783,28.98581548,8.421875,0,0,48,43,1,,0
0.167334617,23.6434705,8.8046875,0,0,48,45,1,,0
0.002803518,63.35060217,9.1875,0,0,48,47,1,,0
0.048711097,26.52139307,9.5703125,0,0,48,49,1,,0
0.603429852,38.30230669,9.953125,0,0,48,51,1,,0
0.018585115,41.96052263,10.14453125,0,0,48,52,1,,0
0.00536675,54.24605403,10.14453125,0,0,48,52,1,,0
0.01261319,36.98175869,10.52734375,0,0,48,54,1,,0
0.000600483,56.08366206,11.1015625,0,0,48,58,0,,0
0.328740284,31.7376884,11.29296875,0,0,48,58,1,,0
0.34544051,42.76483255,11.67578125,0,0,48,60,1,,0
0.453871832,44.36268927,12.25,0,0,48,63,1,,0
0.00270993,64.42246393,12.6328125,0,0,48,65,1,,0
0.010757674,45.25610288,12.6328125,0,0,48,66,0,,0
0.004107497,38.77339739,13.3984375,0,0,48,70,0,,0
0.482156548,30.25375479,15.3125,0,0,48,79,1,,0
0.008344606,57.93739767,15.6953125,0,0,48,81,1,,0
0.000218557,85.83134887,16.84375,0,0,48,87,1,,0
0.006627038,92.47702417,16.84375,0,0,48,87,1,,0
0.039181434,36.7823224,17.609375,0,0,48,91,1,,0
0.00378183,93.9368211,17.80078125,0,0,48,92,1,,0
0.442421302,47.03284304,9.1796875,0,0,49,46,1,0,1
0.000838617,91.80998002,17.7734375,0,0,49,90,1,0,1
0.038829645,31.76325571,8.3984375,0,0,49,43,0,0,1
0.008557483,32.40367698,8.0078125,0,0,49,40,1,0,1
0.001440584,93.51079131,18.1640625,0,0,49,93,0,0,1
0.008479073,48.98016264,9.765625,0,0,49,49,1,0,1
0.00637459,29.45431431,8.7890625,0,0,49,45,0,0,1
0.002057588,33.54682931,1.171875,0,0,49,5,1,0,1
0.008595856,58.24946352,11.5234375,0,0,49,58,1,0,1
0.00197404,18.26824554,0.9765625,0,0,49,4,1,0,1
0.012477945,35.63253071,11.328125,0,0,49,57,1,0,1
0.344280101,37.30785997,14.453125,0,0,49,73,1,0,1
0.448894031,20.04505986,1.3671875,0,0,49,6,1,0,1
0.421178633,21.60251663,1.5625,0,0,49,7,1,0,1
0.013212423,50.28916384,5.46875,0,0,49,27,1,0,1
0.008666949,51.623638,5.46875,0,0,49,27,1,0,1
0.003228589,13.81185682,0.9765625,0,0,49,4,1,0,1
0.352989801,31.44508043,9.1796875,0,0,49,46,1,0,1
0.00088425,49.47726751,3.90625,0,0,49,19,1,0,1
0.260442565,34.55980229,13.28125,0,0,49,68,0,0,1
0.385579711,33.12412568,19.3359375,0,0,49,98,1,0,1
0.005767053,49.8758876,6.25,0,0,49,31,1,0,1
0.003818504,76.40026178,12.5,0,0,49,63,1,0,1
0.005376697,41.34929664,9.1796875,0,0,49,46,1,0,1
0.324676178,27.0090672,4.8828125,0,0,49,24,1,0,1
0.003733468,28.66094558,6.640625,0,0,49,34,0,0,1
0.004964259,28.71751359,9.1796875,0,0,49,47,0,0,1
0.005122012,29.24532535,11.71875,0,0,49,60,0,0,1
0.317435988,41.09226385,10.15625,0,0,49,51,1,0,1
0.003069675,45.91325366,7.2265625,0,0,49,36,1,0,1
0.1895511,31.51503146,10.546875,0,0,49,54,0,0,1
0.318053093,38.18201446,14.6484375,0,0,49,75,0,0,1
0.008033963,27.23791268,1.953125,0,0,49,10,0,0,1
0.002055761,54.01579498,13.28125,0,0,49,68,0,0,1
0.003498108,42.57689184,8.3984375,0,0,49,43,0,0,1
0.259593565,17.25313339,0.9765625,0,0,49,4,1,0,1
0.001319072,37.38444494,17.1875,0,0,49,87,1,0,1
0.000698891,23.88046504,13.0859375,0,0,49,66,1,0,1
0.002103835,37.38858338,10.546875,0,0,49,54,0,0,1
0.005330446,42.52696561,14.0625,0,0,49,72,0,0,1
0.282129469,42.69716576,14.0625,0,0,49,71,1,1,1
0.012839173,38.01641395,17.578125,0,0,49,89,1,1,1
0.001450748,60.350903,12.109375,0,0,49,61,1,1,1
0.002973464,43.22429243,10.3515625,0,0,49,53,0,1,1
0.018144241,37.08013052,8.7890625,0,0,49,45,0,1,1
0.003345244,59.59052,10.7421875,0,0,49,54,1,,1
0.287921334,23.11356345,6.25,0,0,49,31,1,,0
0.012073782,43.68416757,6.640625,0,0,49,33,1,,0
0.009787448,33.87476735,7.6171875,0,0,49,39,0,,0
0.080388338,15.31681295,7.8125,0,0,49,39,1,,0
0.01412538,14.6004029,8.0078125,0,0,49,40,1,,0
0.085740705,47.78742554,8.7890625,0,0,49,44,1,,0
0.002061403,39.9767579,10.15625,0,0,49,51,1,,0
0.009311837,49.04444777,10.3515625,0,0,49,53,0,,0
0.005464644,37.76036158,10.7421875,0,0,49,54,1,,0
0.000318536,67.42403132,12.109375,0,0,49,61,1,,0
0.001340622,38.48549307,13.28125,0,0,49,67,1,,0
0.003271577,69.83181815,14.0625,0,0,49,71,1,,0
0.281545974,36.28537147,15.234375,0,0,49,77,1,,0
0.210622882,27.76269933,15.234375,0,0,49,77,1,,0
0.303530822,32.70139251,16.9921875,0,0,49,87,0,,0
0.452001033,43.68106394,17.1875,0,0,49,87,1,,0
0.003066909,30.31412815,9.9609375,0,0,50,50,0,0,1
0.002291185,62.52667739,14.94140625,0,0,50,74,1,0,1
0.002245116,53.05401075,18.52734375,0,0,50,92,1,0,1
0.100479807,25.30691814,7.96875,0,0,50,39,1,0,1
0.011775836,49.14712251,14.34375,0,0,50,71,1,0,1
0.019123326,42.36643221,6.375,0,0,50,32,0,0,1
0.013110097,52.81009705,13.546875,0,0,50,68,0,0,1
0.014341739,40.39152634,12.55078125,0,0,50,62,1,0,1
0.007833806,73.98388263,15.5390625,0,0,50,77,1,0,1
0.002302708,48.04079934,0.796875,0,0,50,3,1,0,1
0.300402906,34.26584119,9.5625,0,0,50,47,1,0,1
0.000579862,34.00909048,9.9609375,0,0,50,49,1,0,1
0.009351969,15.22001776,12.3515625,0,0,50,62,0,0,1
0.373751502,16.58606721,7.37109375,0,0,50,36,1,0,1
0.002954774,22.82893521,4.18359375,0,0,50,20,1,0,1
0.002300063,41.671101,16.53515625,0,0,50,83,0,0,1
0.003042484,36.82858732,9.36328125,0,0,50,46,1,0,1
0.192469905,18.86365728,6.7734375,0,0,50,33,1,0,1
0.005179709,39.50477605,7.76953125,0,0,50,39,0,0,1
0.012942778,44.50121256,11.15625,0,0,50,55,1,0,1
0.010726346,53.47075089,12.3515625,0,0,50,61,1,0,1
0.006202073,47.7744918,12.5,0,0,50,63,1,0,1
0.001355494,49.75053406,15.33984375,0,0,50,77,0,0,1
0.43927458,34.48866104,15.140625,0,0,50,76,0,0,1
0.003549916,81.85434904,15.5390625,0,0,50,78,0,0,1
0.001085124,68.03233049,12.3515625,0,0,50,62,0,0,1
0.069671091,25.04249102,5.578125,0,0,50,28,0,0,1
0.481804733,37.98386145,9.36328125,0,0,50,46,1,0,1
0.009086077,35.8932383,10.55859375,0,0,50,52,1,0,1
0.003210272,49.49747468,6.97265625,0,0,50,34,1,0,1
0.01328676,35.63774415,7.171875,0,0,50,35,1,1,1
0.015929272,15.04447037,0.99609375,0,0,50,4,1,1,1
0.35661664,44.26182145,13.1484375,0,0,50,65,1,1,1
0.014325863,43.88543761,7.37109375,0,0,50,37,0,1,1
0.001416647,58.42447097,11.5546875,0,0,50,58,0,,1
0.015995162,40.15165914,4.78125,0,0,50,23,1,,0
0.298529435,26.93304326,5.9765625,0,0,50,30,0,,0
0.002578319,39.92471075,6.17578125,0,0,50,30,1,,0
0.010119191,35.51386223,7.171875,0,0,50,36,0,,0
0.014762433,34.99309738,8.3671875,0,0,50,41,1,,0
0.000856822,52.47856705,8.3671875,0,0,50,41,1,,0
0.453593161,37.18345012,8.3671875,0,0,50,41,1,,0
0.115293265,30.44913218,9.5625,0,0,50,47,1,,0
0.311489926,33.75434531,9.76171875,0,0,50,49,0,,0
0.018291835,31.68929041,9.76171875,0,0,50,48,1,,0
0.260772204,35.56888172,9.76171875,0,0,50,48,1,,0
0.002072087,48.64095509,10.16015625,0,0,50,50,1,,0
0.002224379,39.85618658,10.55859375,0,0,50,52,1,,0
0.30243404,33.66997689,10.7578125,0,0,50,53,1,,0
0.028445677,35.7771839,11.15625,0,0,50,56,0,,0
0.004373657,33.39996777,11.5546875,0,0,50,58,0,,0
0.00361999,61.6070398,13.34765625,0,0,50,66,1,,0
0.292897231,53.24894402,15.5390625,0,0,50,77,1,,0
0.001465028,54.20813935,16.53515625,0,0,50,83,0,,0
0.021951883,53.49589115,16.734375,0,0,50,83,1,,0
0.008252189,70.46782201,16.734375,0,0,50,83,1,,0
0.003796947,55.91307194,18.328125,0,0,50,91,1,,0
0.010658675,55.48918937,15.03125,0,0,51,74,0,0,1
0.007913741,57.53474723,13.609375,0,0,51,66,1,0,1
0.010349143,42.43472254,14.21875,0,0,51,69,1,0,1
0.002723507,42.50081808,2.640625,0,0,51,12,1,0,1
0.032226537,34.96047964,10.765625,0,0,51,53,0,0,1
0.000529765,67.65555016,13.609375,0,0,51,66,1,0,1
0.226689997,28.9892503,17.0625,0,0,51,83,1,0,1
0.167458033,30.27435619,15.4375,0,0,51,76,0,0,1
0.001934568,50.21979857,13.203125,0,0,51,64,1,0,1
0.005287918,33.05101434,13.40625,0,0,51,66,0,0,1
0.005589715,41.8349955,8.125,0,0,51,40,0,0,1
0.009534822,33.40921828,15.4375,0,0,51,76,0,0,1
0.004340066,51.65804902,16.046875,0,0,51,78,1,0,1
0.241430002,28.39282366,16.453125,0,0,51,81,0,0,1
0.00296204,50.14254329,14.828125,0,0,51,72,1,0,1
0.006942728,19.66790314,5.078125,0,0,51,24,1,0,1
0.373850756,24.87720767,12.59375,0,0,51,61,1,0,1
0.0183963,35.82606936,8.9375,0,0,51,43,1,0,1
0.005413314,43.73260318,11.78125,0,0,51,58,0,0,1
0.112411146,35.44491997,18.078125,0,0,51,89,0,0,1
0.02351444,33.87976932,13.9453125,0,0,51,69,1,0,1
0.239950615,34.86064008,8.53125,0,0,51,42,0,0,1
0.403325233,19.95324962,3.859375,0,0,51,18,1,0,1
0.002105019,46.12290447,12.390625,0,0,51,60,1,0,1
0.000943183,30.83036612,10.15625,0,0,51,49,1,0,1
0.026148191,30.86391456,5.484375,0,0,51,26,1,0,1
0.562669582,18.10352547,1.421875,0,0,51,6,1,0,1
0.231133198,15.28897726,9.140625,0,0,51,44,1,0,1
0.011256802,20.19934278,8.328125,0,0,51,41,0,0,1
0.002442144,53.66578325,12.796875,0,0,51,63,0,1,1
0.005963213,34.30341834,14.421875,0,0,51,71,0,1,1
0.016272655,31.01937053,10.359375,0,0,51,51,0,1,1
0.015087002,32.62600565,10.96875,0,0,51,53,1,1,1
0.001245616,60.45253298,10.359375,0,0,51,50,1,1,1
0.011321504,51.92301994,4.0625,0,0,51,19,1,,0
0.363981681,23.75982303,6.09375,0,0,51,29,1,,0
0.247496789,20.570401,8.125,0,0,51,40,0,,0
0.004149035,34.9189054,8.53125,0,0,51,41,1,,0
0.411829609,26.24043491,9.140625,0,0,51,45,0,,0
0.360489502,35.7503492,10.5625,0,0,51,51,1,,0
0.003787713,60.06358717,12.1875,0,0,51,59,1,,0
0.001408925,69.71995034,14.421875,0,0,51,70,1,,0
0.331847433,41.10454144,14.625,0,0,51,72,0,,0
0.05585106,47.76243794,16.046875,0,0,51,78,1,,0
0.00354885,75.34873895,14.4921875,0,0,52,70,0,0,1
0.001579294,42.25486831,17.8046875,0,0,52,85,1,0,1
0.004390495,69.8140387,12.0078125,0,0,52,57,1,0,1
0.005403174,60.3251649,16.1484375,0,0,52,77,1,0,1
0.110169299,52.22428386,20.2890625,0,0,52,97,1,0,1
0.011946328,37.09113769,9.73046875,0,0,52,46,1,0,1
0.007002864,50.13251212,12.0078125,0,0,52,57,1,0,1
0.001236883,84.32244356,15.734375,0,0,52,76,0,0,1
0.242298887,37.10575149,15.52734375,0,0,52,74,1,0,1
0.276470677,29.2974832,7.0390625,0,0,52,33,1,0,1
0.000213542,58.6003413,11.38671875,0,0,52,54,1,0,1
0.014645929,43.05741958,13.6640625,0,0,52,65,1,0,1
0.280540851,27.91495512,12.0078125,0,0,52,57,1,0,1
0.001993657,60,8.28125,0,0,52,39,1,0,1
0.006073624,38.71756493,15.734375,0,0,52,76,0,0,1
0.002715062,38.79703181,7.0390625,0,0,52,33,1,0,1
0.371905375,50.72313184,17.875,0,0,52,88,0,0,1
0.005141878,34.15994557,9.31640625,0,0,52,44,1,0,1
0.179722279,27.02228569,6.41796875,0,0,52,30,1,0,1
0.003839543,34.64866988,9.31640625,0,0,52,44,1,0,1
0.188958317,20.3294471,9.5234375,0,0,52,45,1,0,1
0.112039067,22.74771881,9.5234375,0,0,52,45,1,0,1
0.084203529,16.12918282,1.03515625,0,0,52,4,1,1,1
0.008187461,48.45777797,4.5546875,0,0,52,21,1,1,1
0.140160503,13.81838428,6.2109375,0,0,52,29,1,1,1
0.007668123,39.0050814,9.73046875,0,0,52,46,1,1,1
0.042152589,12.67815585,1.44921875,0,0,52,6,1,,0
0.011203561,31.83807524,4.5546875,0,0,52,21,1,,0
0.0111741,33.87100788,6.83203125,0,0,52,33,0,,0
0.008644392,24.62790286,9.31640625,0,0,52,45,0,,0
0.003765202,35.38305347,10.3515625,0,0,52,49,1,,0
0.144736882,23.78038236,10.55859375,0,0,52,50,1,,0
0.243966456,34.92156571,10.97265625,0,0,52,52,1,,0
0.012965604,42.9916643,11.38671875,0,0,52,55,0,,0
0.009585285,44.31256162,12.421875,0,0,52,59,1,,0
0.008262042,43.73608094,12.62890625,0,0,52,60,1,,0
0.006450691,63.86397323,12.62890625,0,0,52,60,1,,0
0.004913051,44.86364249,13.6640625,0,0,52,65,1,,0
0.002383331,53.78668085,13.87109375,0,0,52,66,1,,0
0.041080074,27.63030672,14.90625,0,0,52,71,1,,0
0.000913206,80.85963596,15.94140625,0,0,52,76,1,,0
0.000603777,51.68526235,18.21875,0,0,52,88,0,,0
0.244685117,39.26459795,9.4921875,0,0,53,44,1,0,1
0.003006297,68.24221567,12.234375,0,0,53,57,1,0,1
0.034102166,43.71266617,12.234375,0,0,53,57,1,0,1
0.008992657,47.19751995,13.078125,0,0,53,61,1,0,1
0.001267883,59.24435565,14.1328125,0,0,53,66,1,0,1
0.003744179,50.24697739,16.6640625,0,0,53,78,1,0,1
0.291645392,50.56044658,13.7109375,0,0,53,64,1,0,1
0.014369945,19.47145918,2.53125,0,0,53,12,0,0,1
0.016263614,46.30175889,14.765625,0,0,53,69,1,0,1
0.023992776,34.7635448,9.4921875,0,0,53,44,1,0,1
0.000290419,86.00568163,15.3984375,0,0,53,72,1,0,1
0.010163407,41.55377147,9.28125,0,0,53,43,1,0,1
0.291192112,26.58081877,8.859375,0,0,53,42,0,0,1
0.021022599,34.91304906,11.8125,0,0,53,56,0,0,1
0.016831442,24.47063449,8.48828125,0,0,53,41,0,0,1
0.005972522,46.8389725,9.703125,0,0,53,45,1,0,1
0.001331403,51.46672282,14.9765625,0,0,53,70,1,0,1
0.008161507,47.06239443,14.34375,0,0,53,68,0,0,1
0.002689927,25.68118237,6.75,0,0,53,32,0,0,1
0.00828616,34.1180071,8.859375,0,0,53,41,1,0,1
0.011387029,28.58461455,1.4765625,0,0,53,6,1,0,1
0.002327524,29.72186175,8.2265625,0,0,53,38,1,0,1
0.010221103,25.68639945,11.6015625,0,0,53,55,0,0,1
0.007799906,19.04711951,4.0078125,0,0,53,18,1,0,1
0.000547118,33.57977251,14.34375,0,0,53,68,0,0,1
0.077756869,11.12757073,7.171875,0,0,53,34,0,1,1
